Aug25,Aug31,Sept6,Aug23,Aug22,Sept8,Aug21,Sept6_2,Sept5_2,Sept7,Sept4,Sept1,Sept3,Sept5,Sept2,Sept6,Aug27,Aug28,Aug29,Aug28_2,Aug20,Sept9,Aug30,Control
2.72770575013743,3.05594130427508,3.01683829099739,2.88882183855212,3.22035601141517,3.3600023360208,3.36810462366786,3.21968818262986,3.10511707290149,3.25585766138869,3.22236863435073,3.32265374639168,3.24083818675189,3.20933048319902,2.97906403305597,2.56546590461451,3.15257811496518,3.36667642366433,3.13257820841272,3.51819270838841,2.78424679678301,#DIV/0!,2.76092723001445,1.91008869124395
2.74604511467647,3.12666391303458,2.93968223619371,2.887295324416,3.28988714088148,3.32314606006498,3.30422257365845,3.23699305801745,3.11488992225226,3.25558564245218,3.29370789684661,3.29017945280063,3.281490278095,3.22018471199585,3.02141355106918,2.46874003560014,3.16631254353127,3.35780085054448,3.13346324884067,3.52515514051875,2.80088795558894,#DIV/0!,2.83473749278091,1.8712766909423
2.74604643388336,3.16746753875242,2.94906426340364,2.92240402939028,3.28726725221943,3.32706582270638,3.2742702412842,3.3012534743207,3.10401462855238,3.27250702362042,3.28782486230147,3.30916987179,3.3224811349872,3.21546693787869,2.94911163551737,2.44163769504769,3.17051080840171,3.39450089833074,3.2095196969986,3.52605275467796,2.69493447854575,#DIV/0!,2.94196890869458,1.95845379076234
2.8723253694204,3.18665509000852,2.95545990242509,2.96186067135076,3.28614580314389,3.3275357798413,3.23692424755179,3.27923554904542,3.12421218837278,3.30368116716918,3.25803135799905,3.29149304835696,3.35390729401414,3.28109777972825,2.99532892757303,2.4261213553702,3.21007854787972,3.33209964481355,3.18347088213134,3.47494933463719,2.71883285897806,#DIV/0!,3.08625288075554,2.00890388719018
2.788398728465,3.17745417957628,2.98496118760732,3.02560595893704,3.39084236833787,3.32972664023302,3.23211895494012,3.31911410184962,3.16073362574004,3.34075933274776,3.23424342461688,3.36940468659474,3.38589769238615,3.28011761868892,2.97815465888786,2.46149002000882,3.22781493271669,3.13643234712289,3.20914512427775,3.48382013969397,2.80701359260536,#DIV/0!,3.15965480426666,2.01237080672243
2.85130776754598,3.18225093183721,2.96261502200677,3.09889278532571,3.40857475812835,3.25677509513083,3.29111391937374,3.25732201960117,3.19816274914712,3.42140856604254,3.22629678605308,3.40221718552704,3.39494144950915,3.33072687063395,2.94592810816522,2.39220320880422,3.25945904958286,3.10820792773882,3.09075330161091,3.49668057732028,2.82179320319993,#DIV/0!,3.25463983304157,2.04931709370274
2.83904442049239,3.20135509306045,3.10390190262178,3.26051776995248,3.38193520774751,3.23442576883795,3.17337370842801,3.32007419185519,3.17132369169255,3.42638033481678,3.16895433025696,3.41090609722602,3.38990826983739,3.31752824317042,2.96252611686643,2.33261558805744,3.27174948709238,3.11745806673731,3.04411103571148,3.49710921567052,2.82321340775229,#DIV/0!,3.28198071060911,2.08817123774311
2.87356817974576,3.21777201111681,3.13104246679207,3.21925095132759,3.39786962904415,3.24891018349836,3.17241267515714,3.29708998087881,3.14555410823741,3.49823195672107,3.14948837207605,3.41827193114443,3.39391851677082,3.33617843497524,3.00478768735463,2.38746076094188,3.24168225389189,3.15487772107816,3.01951251318293,3.4953786921876,2.7951646850292,#DIV/0!,3.3479715694895,2.10099382312001
2.87858895264436,3.25724255236113,3.12570423130729,3.17081550713078,3.41371935307217,3.23888136774453,3.16236128311708,3.24969408394177,3.14819246103993,3.43399340105875,3.09806954555656,3.39766699887568,3.3379231693833,3.4112304738854,3.03385049851488,2.41471439083298,3.26742100365921,3.16137619009659,3.0267217459932,3.52671530043766,2.72262327183449,#DIV/0!,3.3159473688027,2.16037499071538
3.03430532457282,3.28913004319279,3.11632828198033,3.27798232824283,3.41097390567627,3.24129283339168,3.14695866786541,3.22960979931001,3.17185166865215,3.37242093068816,3.17251136950234,3.43994408208297,3.35838696869973,3.45212854359131,3.07265322406656,2.39991955458093,3.34536790689108,3.18394201601832,3.0243276872383,3.53547330094499,2.64324756129439,#DIV/0!,3.35729911441951,2.08288578397288
3.06786802037384,3.28225566458196,3.13180379125527,3.24678476669302,3.41711819050944,3.29186207300087,3.16458785610476,3.20166390977789,3.12948519990385,3.36602129518651,3.13611069547507,3.47938906654096,3.35739708592128,3.41494315317673,3.04282482040746,2.45897110431299,3.34131793486278,3.23740202493848,3.0209686491768,3.50049643672898,2.61424873469387,#DIV/0!,3.41277893140556,2.09173903726763
2.88686475440988,3.24267661339289,3.14233610079506,3.23813229611943,3.36761552315367,3.29622463532752,3.1364060745741,3.23844194624565,3.1216120739372,3.33685029953057,3.13904715471869,3.48838692652524,3.37714064610801,3.43189832424822,3.15518518647854,2.44284131613295,3.38392310476448,3.30697845822215,2.95515928370235,3.53774522947668,2.74912589563368,#DIV/0!,3.24681619728486,2.18900645158824
2.87334310365175,3.24430912301815,3.09369924452226,3.23097932932222,3.38037739348405,3.25821408683544,3.18143796276046,3.24734474124797,3.08082099725718,3.30568954664668,3.14092187749989,3.49480298453081,3.25981582050993,3.34491517595266,3.08736563822712,2.48170523661863,3.40415793424622,3.3006792408684,2.96380787309674,3.58414196352516,2.65983372653724,#DIV/0!,3.15431788413585,2.18968628399183
2.99173927847998,3.28344418390507,3.12719650800517,3.25288560041193,3.36182826962052,3.25523317601371,3.15012712523446,3.25021519989363,3.07364469948927,3.27652473215698,3.17680752299549,3.45285812024598,3.13580965406705,3.38021655015948,3.12063354855192,2.36927897075096,3.39168252841821,3.40570870523327,2.98253279269451,3.56215649274934,2.6624058897799,#DIV/0!,3.13039444946434,2.17286729640713
2.990724102262,3.25601814813582,3.14829569010058,3.16825064627254,3.38357366304107,3.2733602900843,3.14808145621237,3.30990413142109,3.08204432412894,3.22336383127627,3.1475316421165,3.43509279826474,2.92847731214395,3.39387144694898,3.13433291798628,2.48575530951759,3.27199443112581,3.4328257841204,3.11524440144046,3.55114285482753,2.69470513415124,#DIV/0!,3.12158772368049,2.244201416622
3.00583563798639,3.28294918089153,3.11628498846392,3.05263753677366,3.39406750270486,3.27450143820813,3.28948636720692,3.32280601342001,3.11701126216984,3.17345265818637,3.18299624264659,3.4278180361543,2.8168458530186,3.46998043919717,3.07962045714257,2.54708609034213,3.16466655911422,3.4804105988501,3.07376030467457,3.54839591166017,2.71356036924481,#DIV/0!,3.11543430625197,2.24068517940747
2.9953785164529,3.28180040592848,3.09678610159665,3.0628990968277,3.37721013894916,3.24269164851605,3.32806228667228,3.34710378847665,3.14978726464975,3.13333863300308,3.20490193184611,3.41688263302225,2.84317382626869,3.48819046156134,3.0362724270237,2.59184661984328,3.21529787809133,3.51629503227671,3.05286017669045,3.58979679246683,2.64594175244863,#DIV/0!,3.04875972235458,2.26170801608537
3.00725273264136,3.21276496659669,3.08690083585403,3.14830139551571,3.3468598739343,3.23797498175852,3.37251870906719,3.39471026424022,3.19906864987597,3.20179924486763,3.27429541427563,3.41879833572446,2.90785070475839,3.46932671325934,3.0047620531221,2.61015592497238,3.23696024100104,3.56204346110497,2.97601934835437,3.60357507408283,2.76702610749195,#DIV/0!,3.07247510924959,2.21424709028479
2.97631634191957,3.17517707259439,3.18774187756344,3.13910824733396,3.34518347994986,3.24118929156475,3.36582135117171,3.40906642065864,3.16690038867865,3.20912015429869,3.24857625281409,3.30851760846038,2.93699320874916,3.48705776334256,2.97013264145439,2.59177135738416,3.22692056343676,3.51797945716665,3.00290091621064,3.61096761101699,2.86343432007639,#DIV/0!,3.02399078441966,2.13001502286611
2.97112893297383,3.17917344109045,3.20637095442721,3.14259073260877,3.3436120022248,3.23368340962148,3.40805601825599,3.46794781282591,3.24896405127473,3.19888197447868,3.27830176037515,3.33034393411622,2.86943690556538,3.44571112489171,2.9894122267949,2.58505000252639,3.24405075024122,3.43537809905302,2.97542108491849,3.63244655328053,2.82609154164502,#DIV/0!,2.90271940089109,2.14656217130842
3.0328828584362,3.17265343165365,3.2410628999051,3.14607514684894,3.41395046980037,3.21430410188577,3.44966085416508,3.47385798512163,3.31958802826476,3.20340067582947,3.24302109297205,3.31804845084751,2.67862331213436,3.39625757022918,2.96098322833325,2.60092564538994,3.20140558380929,3.37888962610531,3.04550792048251,3.55089237673659,2.72471093572568,#DIV/0!,3.00767516004118,2.14871317562093
3.03652340916579,3.21371466635283,3.350163553169,3.16033579077873,3.41363479259637,3.13886311119737,3.45313418626219,3.49231554992187,3.35285231478676,3.21484114459547,3.26165022758,3.29947396974519,2.72358441257197,3.48623044965992,2.96263595310261,2.61618146112196,3.13078815527068,3.47159256303433,3.04871882463047,3.52141135264575,2.82309008299589,#DIV/0!,3.04162474422795,2.03797295018919
2.98148398127372,3.22465954715045,3.38919587425501,3.15391335021677,3.40594400368496,3.15417237998346,3.48854630902249,3.50525824736629,3.35134727272488,3.20881010004577,3.26273844082941,3.33292173449593,2.80423165630227,3.48733611960039,2.9697741949456,2.7442689062263,3.12144307326758,3.5309034045036,3.06349396491747,3.51969818569083,2.80723682516844,#DIV/0!,3.06374743780429,1.99629279942681
3.01444685655027,3.22183996035727,3.33437530121183,3.17650075221287,3.39759791236787,3.18800731243143,3.47394914334229,3.48884392652318,3.32960685253343,3.26446023907592,3.27155765607677,3.3660419835369,2.97039495039858,3.44985143679671,2.9621754867108,2.82443624329516,3.25283745413454,3.57270935590449,3.08196636203514,3.51011107602229,2.79354431549006,#DIV/0!,3.0701512300879,1.97660604638309
2.99308361384372,3.20333583730731,3.35995947054637,3.24590552563074,3.42173178066681,3.08215679607897,3.47518400099131,3.50171602360545,3.31437333892287,3.30042399321978,3.26282728515036,3.3733262696761,3.03924742466243,3.42048956108248,3.04500991353948,2.87769749686752,3.32810114193896,3.52340100065402,3.20148763178486,3.52689009306892,2.80370492366996,#DIV/0!,3.08212148519738,1.84973903626713
2.98867124259804,3.22274598132929,3.33813623895734,3.30754843761675,3.43805940334412,3.1205005965889,3.49688505991871,3.50285131361909,3.34082910546696,3.3345568940619,3.25543343003518,3.37013114576759,3.02332228864554,3.32677867157545,3.12261610918309,2.88836902419979,3.31294941001419,3.46857813411466,3.2068740447057,3.50704476570482,2.91864587444211,#DIV/0!,3.12173391778336,1.86304829347246
2.94602347513665,3.27262184294038,3.27069539183435,3.26759095620829,3.48237400279102,3.01472512596365,3.52554663134943,3.50734627644027,3.30993037668105,3.32184891839236,3.25219907546065,3.39733267634922,3.06180978299156,3.39974385904202,3.01589156444704,2.90852696809983,3.32016669561208,3.4347325476136,3.27761361894893,3.50264251035797,2.95660974115958,#DIV/0!,3.16519867108259,1.76160521364073
2.97784606750141,3.32216017670982,3.20109644080804,3.18390441336513,3.4465505423556,2.95405850028427,3.5500521235318,3.55591687803223,3.27792469977699,3.26409758289847,3.30159004859495,3.4514112138023,2.94181869512187,3.37711719063876,3.02056293894852,2.96447701180629,3.23966467163688,3.32019859270925,3.31643508616209,3.48548860488361,2.95047561195684,#DIV/0!,3.19589951890206,1.74847930944485
2.98554354372815,3.30324305574408,3.25482170559426,3.09572475476534,3.43393836778246,2.96629970643885,3.56042863016884,3.53069620795749,3.24290140219324,3.28869701648856,3.2930922229571,3.35744502285331,2.93757319170794,3.34370515332787,3.02201205402414,3.01497758095828,3.18483597027218,3.3104856269176,3.31052159397113,3.48366528244806,3.04217109325264,#DIV/0!,3.31960677932853,1.80468030127558
3.10918258694642,3.31533441551753,3.18458685375733,3.09552986456642,3.41772099329951,3.00264725356575,3.59763996019862,3.53265282942914,3.216415071014,3.25977534492818,3.30875784504436,3.35225703831084,3.09674981275527,3.37938427304773,3.00919392577628,3.05420523924992,3.18599464667721,3.30135899836339,3.29540797244598,3.54471351198473,3.15270789517245,#DIV/0!,3.31587421345586,1.79275984109517
3.12887401493863,3.26293718064726,3.13136414592504,3.12850205266222,3.4088674411823,3.08184371634856,3.57241941066525,3.51590140378933,3.20351402075741,3.12134558041348,3.36338866056914,3.34440430506098,3.11555315622175,3.36252724381248,3.00237893716958,3.0387093544727,3.23688657266273,3.28545619769156,3.31332627988959,3.56985727100946,3.16273154870199,#DIV/0!,3.33017575801881,1.79536739848565
3.21771172142296,3.25714087570907,3.05076848183789,3.10384446644729,3.39895127134765,3.0751292826401,3.53063544285304,3.51236912188214,3.16994392600102,2.99602719318357,3.33132561208638,3.30038721510525,3.03570566279189,3.36877843530418,3.00696478069778,3.035476652617,3.27537629778742,3.33808966654851,3.29991645649467,3.58336218740236,3.10309442582429,#DIV/0!,3.26853780788283,1.79057107696377
3.24882347685637,3.21098330637475,3.06972195188665,3.20800226565233,3.3757998178842,3.07354033424977,3.51896605778558,3.53826982193218,3.17668886602976,2.93444934613614,3.36094680544942,3.27390031597263,3.09121826691041,3.40646548831297,3.01849221294791,3.01706435766972,3.28143216134429,3.32177389475478,3.31517304836306,3.60287640131449,3.11668373339463,#DIV/0!,3.22527156290721,1.77197441052566
3.29357620178291,3.24317993563721,3.0640402691068,3.21570759789008,3.36537000676321,3.17562831385258,3.45227953786505,3.6067808814865,3.20215172107149,2.92627189646787,3.39448150335988,3.27739578100076,3.08565192346317,3.43436198938822,2.92644695492775,3.00464268483755,3.34211774223495,3.34668778561633,3.28905134943417,3.59913539426792,3.15441687567793,#DIV/0!,3.19865060118551,1.84508857875155
3.32887742359758,3.17248522318592,3.12876304297176,3.13245612094545,3.37176573503986,3.11000226960017,3.3593445289074,3.59956062573561,3.19239873701982,2.89816160180682,3.4401091884256,3.30680499277705,3.00837306866052,3.52162565363451,2.89577365840873,3.02454893794599,3.37115012826919,3.38344149062727,3.30708234676448,3.60579934736856,3.13011762902102,#DIV/0!,3.19042474427987,1.85819056440594
3.32972131235255,3.15313581022728,3.20277851071007,3.20061378957836,3.36734819095805,3.22681766984315,3.36562118097122,3.56884292997845,3.21094905660998,2.87376694206262,3.43761700024473,3.30100018162259,2.96747957341346,3.52745519979695,3.0138506415628,3.01920515626364,3.39670065397529,3.35582377546302,3.30859577529699,3.61502673806132,3.00210701549485,#DIV/0!,3.1846687226697,1.86771916001286
3.21029179132549,3.10149328074596,3.23231161337261,3.28093259992975,3.384369436867,3.18418271028176,3.35988308477766,3.5093031702571,3.27409712906853,2.91902185982274,3.3884160842465,3.35778912715296,3.11452015865502,3.55174437072376,3.012562002385,3.01391977400811,3.42040924127482,3.4316761988352,3.32328698802022,3.66645156976476,3.02276352398068,#DIV/0!,3.16633702696482,1.98574258876617
3.1670170157749,3.12985942395132,3.2813423698869,3.23244670109275,3.37379549798182,3.18455176674622,3.35072191521216,3.52705335218962,3.2892224179919,2.90237969322611,3.4183947582168,3.39523694175576,3.20519867217502,3.67379761409873,3.01539458645037,3.02383654999787,3.50504922257905,3.49233791439673,3.35971294622251,3.6938832526054,2.99813956541767,#DIV/0!,3.13359740861338,2.09735827427955
3.14612781141203,3.16131166358702,3.29713962726538,3.20021123159679,3.39011602597847,3.18438579939795,3.33765790318722,3.51292520812136,3.30687470452442,2.92260267210585,3.43088592482123,3.40225767152171,3.23142223991907,3.67547810004963,3.04365832569967,3.05159440574469,3.44115274791447,3.49647407132273,3.38744829216047,3.70699265155499,2.94908873688378,#DIV/0!,3.20313937841387,2.17158194625561
3.00132135802021,3.21441632096432,3.32172177531485,3.17636663759721,3.38106304408664,3.20457762335048,3.37149992361396,3.54604057435085,3.32321121523626,3.05173968143037,3.39501545853392,3.43641036347715,3.28281142753639,3.68253315743679,3.08506328020077,3.1195798860946,3.44237619413758,3.48356043327763,3.38797812633965,3.70709752434496,2.96841593031012,#DIV/0!,3.25271120552392,2.23759672288401
2.95159558438605,3.23865831154567,3.39434717987542,3.19377214596756,3.40859822592229,3.19605264846332,3.36331053976362,3.57221975422143,3.37488832863637,3.18767935606593,3.31153332666919,3.48586376983066,3.4245013794799,3.63852575495536,3.08168790679977,3.15025226518746,3.38575032075554,3.43817113554184,3.35471340682317,3.71830067965856,3.08324755608002,#DIV/0!,3.31596108285283,2.21883508387941
2.76538067944948,3.26801142040318,3.42222164611621,3.18457335433473,3.4386140182115,3.24436493243641,3.36305739675108,3.59802019647757,3.37782733278993,3.21060043267451,3.30513065111987,3.49323958484016,3.41156487061487,3.61108386432876,3.10693717800403,3.19620718775606,3.30531031951195,3.45937988857319,3.29705728738774,3.72896029296851,3.10101175154551,#DIV/0!,3.35661238281718,2.34240647361633
2.74899710417055,3.28167400901603,3.44465725470796,3.2242360264655,3.45529039909278,3.25114866346649,3.3638576451126,3.48851065974149,3.35287449433183,3.24247878034294,3.3312302754103,3.48220479535291,3.44511535771297,3.59403812890433,3.18777552678233,3.24669407853143,3.32752550828525,3.40403045331829,3.34585205043908,3.7187572266914,3.11675885693693,#DIV/0!,3.36379309854297,2.44360879340965
2.71608224731337,3.21733235316582,3.46597887957931,3.31286110290973,3.4531697717444,3.31409559781105,3.39839868806125,3.45392159652903,3.34509351430645,3.27662813360734,3.33813913015247,3.36239602438009,3.46644686678526,3.58549135297707,3.19582761638494,3.28532741342789,3.34761181006556,3.40693866581826,3.37699649965548,3.67373949255019,3.17306312800161,#DIV/0!,3.37923201831395,2.45432766919546
2.72173062278183,3.30422568351421,3.46181843904452,3.32905014201742,3.4026867318987,3.28574719873479,3.28839938748511,3.45107210949545,3.31068262597226,3.33394248684386,3.31877646390653,3.36445237758599,3.48040145843171,3.58597542546777,3.23713787108127,3.34975402035647,3.33295537323157,3.45453659504006,3.33164471878907,3.64887063639702,3.16852040484397,#DIV/0!,3.36239771544763,2.5569919988975
2.86024371446086,3.36923172539755,3.47604460214436,3.35622083578909,3.44061118007489,3.34645088412079,3.22467158173855,3.46529780017211,3.34061828448342,3.40355926564308,3.2359153712803,3.37845000717789,3.35351197071693,3.59666460314753,3.20766185826423,3.40141197464891,3.40880798979444,3.50647138869241,3.28462601846844,3.6172729357359,3.13739233056855,#DIV/0!,3.29265375219898,2.43929873527837
2.93335117937259,3.32435133163773,3.35941674506916,3.48379722373324,3.50450318075947,3.29884614912191,3.21418209642103,3.44818442365531,3.36257429761252,3.44115718490426,3.17977526667002,3.40132212779875,3.25719742973049,3.55743716438221,3.2374070476863,3.36735628441079,3.37950096070722,3.40948291526778,3.30060219332637,3.62439889801911,3.16887098563979,#DIV/0!,3.28556410013195,2.42167312383775
2.99116280333382,3.27894478829903,3.43510706047042,3.49805264748109,3.50977511001995,3.28547505368997,3.20392113726007,3.43804033413992,3.33362492063358,3.49380238655201,3.18097791028559,3.41704321065115,3.23698841935507,3.56746517220691,3.20726281033489,3.38484451730208,3.41188816368847,3.41539531702453,3.28854184739553,3.61954199130871,3.21656644604376,#DIV/0!,3.30813049529264,2.31253427227901
3.04359207435377,3.25431799153497,3.4482725458735,3.46451360691062,3.56711437534927,3.29392219962951,3.15359602400543,3.39157829408055,3.34462414149723,3.46445830269176,3.20522473950261,3.38929261315216,3.20865008771199,3.58895971832248,3.09955297059601,3.41154720396859,3.41279536212497,3.43908627726787,3.30781436036869,3.60362675897247,3.11399013911989,#DIV/0!,3.29289671073687,2.2610810627659
3.05899785435406,3.24012636240239,3.47401850460498,3.44594779976095,3.56215815789284,3.32415108609518,3.19835971780686,3.31849082626864,3.34883019517946,3.43214785163621,3.23982880768093,3.27934756818147,3.16038998451175,3.50497499791346,3.07469924614525,3.4564881818895,3.43657221940759,3.46336199370497,3.30902770205522,3.60901040720184,3.06381175629443,#DIV/0!,3.28455353060304,2.33523795724602
3.22220654256376,3.32491925770837,3.51760835627194,3.44041154040142,3.57948321670812,3.30866394497995,3.21818882641781,3.3040160414822,3.36834161730434,3.44789783025916,3.25404791640567,3.26834060532121,3.16091933096204,3.50676731240453,3.03157147249768,3.4806194629858,3.50005976637354,3.45535261823612,3.39944163203863,3.59471716168297,3.05671120234992,#DIV/0!,3.30562036813143,2.36938484813604
3.24834983958128,3.29767093804691,3.52813404254573,3.50857095035889,3.50901939728517,3.31760058380219,3.20836552167856,3.35000393006576,3.40109563256897,3.44291539330388,3.23785271407282,3.273044212447,3.13848098940058,3.50074195464191,3.00268258841225,3.43275099100555,3.45226458544373,3.40983224559369,3.41226730001106,3.61787829327445,3.03595430026329,#DIV/0!,3.36022383020025,2.26387372874698
3.20384843665993,3.39803923983968,3.52517544957232,3.37705492889697,3.54094628060415,3.23834646739639,3.19712624138888,3.41477330433139,3.42068303155151,3.44108535301943,3.22130740790624,3.37272698771997,3.19710546716235,3.50384819864717,2.95925520216753,3.39401850280479,3.41011115476298,3.30978492754415,3.40615415693054,3.63044372043636,2.99417222484663,#DIV/0!,3.28410022757627,2.28183865399046
3.08435142749587,3.32974993901572,3.57908668001381,3.33764706325185,3.58536954187779,3.24431587552587,3.24219707039408,3.44444558054558,3.47648237061279,3.38880877912963,3.21715271479756,3.38819198866072,3.04545464287816,3.49334588389651,2.89593790863886,3.39118985336289,3.40420100653619,3.28311897344507,3.49187775464759,3.58592598274132,3.14214136605728,#DIV/0!,3.27862117228669,2.28799558987789
2.98606077794171,3.27196461886377,3.59219410083635,3.30529140643296,3.54478546423403,3.22765366980131,3.23949056166638,3.47675162109976,3.40001874985415,3.36047702588745,3.30270996511878,3.34574460796321,3.03556862763365,3.51078624880598,2.93201188934054,3.40100217199976,3.3500890868287,3.29404771875467,3.45649634204348,3.59632286875464,3.18011346961253,#DIV/0!,3.3692954848546,2.29107649622818
2.97056727651202,3.18952472446373,3.68829221623413,3.30289115749727,3.52448080255396,3.29048970581123,3.25070198041592,3.45755134992221,3.41965088941457,3.37501205236095,3.33470240247449,3.34982475956499,3.08799734697818,3.52103153902605,2.93685132929673,3.48107116553967,3.35711903124954,3.38302137621315,3.49932402731471,3.57712309659322,3.05281525708169,#DIV/0!,3.29551329688789,2.33152712400593
2.9652034502424,3.15893591825107,3.65814508940197,3.27642094738916,3.45671489568373,3.25882822510727,3.29382410343524,3.48732765242092,3.46037674011893,3.32678298307656,3.36284783514927,3.30196822202758,3.10039493363459,3.4844498041868,2.9743385018838,3.33799369547633,3.42463377486117,3.36685203398857,3.51584391207002,3.53113716399017,3.04385820807256,#DIV/0!,3.25700512573869,2.21444685958626
3.0616507646195,3.10610401075984,3.68746273426052,3.32055659165789,3.44056618170243,3.28228697733342,3.33390160086765,3.5192642695135,3.46224371200712,3.35145065689921,3.34953114230956,3.30340280906527,3.12290849840942,3.4785887094915,3.11381278091051,3.28974016535398,3.42895626419694,3.35036275414575,3.45536014768164,3.48118987653574,3.13806173122018,#DIV/0!,3.28785747675612,2.21970921255625
3.10666614893768,3.10630010253112,3.66434364680796,3.368329428303,3.4164670800715,3.26826217127048,3.35096890279363,3.54226818145231,3.4463803947268,3.32577335116364,3.42514282795701,3.42892751722391,3.11897370406433,3.61075832868338,3.11348931381879,3.22945672180544,3.40754881672298,3.29095520011963,3.51160087247518,3.41742514464171,3.19045112513279,#DIV/0!,3.30975271135482,2.22467736810504
3.09011420019654,3.09807685086339,3.63610576599306,3.28738491675622,3.31396823917564,3.24760077253292,3.35821321156497,3.54177054818626,3.44070016751527,3.32605595711927,3.40215013010978,3.41152430664481,3.10144758370574,3.64713251905408,3.14034324733362,3.21182237022209,3.38333411633794,3.27268120675932,3.49050094268653,3.40929076513977,3.22258330289781,#DIV/0!,3.27528456788739,2.21993843329168
3.09742888657638,3.10979003590769,3.64692073691775,3.16945553623257,3.37961885744457,3.24273692294866,3.38611219861416,3.56529372915848,3.43484945315031,3.35308239133261,3.41299201526899,3.38703364945521,3.1305082171932,3.67189283777051,3.17263001962078,3.25647029526388,3.40848624298042,3.20361184743516,3.49527623821989,3.39714461061653,3.13844577730775,#DIV/0!,3.19503757793547,2.12237638214058
3.10474250457773,3.07847410008507,3.64552247141721,3.31920375975962,3.32378654552693,3.3382741063731,3.40301317661821,3.5391748192974,3.44630123268734,3.36880811390021,3.41926816285393,3.34271446823798,3.09185269137235,3.68869730747448,3.21286864622035,3.24140005333647,3.37322030741307,3.18679357744554,3.47099468634628,3.41240114648003,3.11561346923809,#DIV/0!,3.2822888448359,2.10366393649457
3.25984441592283,3.06303261120234,3.64812616812534,3.32449661589768,3.3375600241911,3.27808423859853,3.43277941967527,3.47335808938567,3.44984525733103,3.42174758291456,3.46127232515131,3.30810897160065,3.20652633934719,3.69959647457415,3.23258359151769,3.21742821346895,3.36111654237767,3.07923796379914,3.4506078925401,3.4412564088661,3.09949234207416,#DIV/0!,3.24296012583855,2.08696151815635
3.34041975448775,3.09458553948809,3.6481232681827,3.29365047368266,3.33745305568308,3.33260264146524,3.47212347250301,3.44411196290632,3.5141485719499,3.44906527537018,3.46454767069742,3.3518425488284,3.26194601268907,3.69582219483142,3.20648890900137,3.23461420045239,3.38989915460411,2.91649834589453,3.47914270891224,3.45560505208098,3.05677367319058,#DIV/0!,3.2181794120357,1.99969353256172
3.3519540200358,3.17132984044229,3.6694130819648,3.34495417389117,3.23626026081703,3.33697133533316,3.31927685978925,3.444435322417,3.39907521699227,3.40591404324644,3.47079659913111,3.3470719525119,3.26857911986597,3.68291786540059,3.18823314975099,3.18765773055163,3.40356122541505,2.88424622451206,3.3395946078224,3.48105574828629,3.11206778468277,#DIV/0!,3.30775966665462,1.9722535283851
3.35385806980097,3.24364100168689,3.68621893743653,3.37318771546057,3.21616742445324,3.28574306204637,3.21492625779292,3.45415662117153,3.37861136032104,3.4520133027686,3.48716572128207,3.38268254783247,3.26975803268746,3.65540726091052,3.18896011584041,3.3127238381423,3.28737636201293,2.93394684757444,3.3207713729808,3.50825672326469,3.16429736498743,#DIV/0!,3.18510358843341,2.03689885869252
3.36332766067424,3.23287764285329,3.6620008098354,3.37507522093933,3.17460931485553,3.25458195521305,3.20164910998149,3.32539440110226,3.35905015516518,3.49671637571967,3.52465679008355,3.36190491357733,3.28676133717115,3.63672127935386,3.18091727707694,3.32388382696717,3.27488726001665,2.96525610112223,3.36500581941746,3.54591918880506,3.19175481539156,#DIV/0!,3.1509559208619,2.1349990002621
3.33221347104045,3.25982567674871,3.67012357440932,3.38349711407576,3.15863087553079,3.2240247828842,3.2058363798316,3.31368993887423,3.35220136738973,3.52212597840752,3.51792050036765,3.34666245356753,3.32709797449417,3.54447552423713,3.21022347812523,3.33553160230311,3.25236781924574,2.99458747522048,3.33477237669096,3.60460732938591,3.14653475073776,#DIV/0!,3.11332416136929,2.10850223599509
3.37710365061858,3.23636644713749,3.68979739330713,3.41245502102333,3.26796555208018,3.24219840418947,3.18922545654713,3.31323559149923,3.32089393748724,3.54875687590566,3.57633259192337,3.29884749060639,3.29503739871984,3.47174962098451,3.24752079868853,3.35174103244401,3.24194640123119,2.87502776605914,3.28716531073265,3.51234090878623,3.08692616129696,#DIV/0!,3.16119879910555,2.02524201650932
3.34030077346824,3.28900847233887,3.66931473734086,3.45763342611805,3.3046068415396,3.24802831909676,3.19599653883509,3.31982990418167,3.31938464413633,3.52964498111452,3.55530417724755,3.2767917591819,3.27284550396724,3.43922504370223,3.19934025280439,3.3526318527393,3.2779267108373,2.98635735241032,3.27864772446134,3.45352159630972,3.12367765681076,#DIV/0!,3.21202933925402,1.95620084324856
3.40925532946333,3.33774757569238,3.64824085235746,3.31394900630408,3.29741648977497,3.22615250156784,3.19120706333935,3.31179212655727,3.30565888201473,3.44317462550627,3.53970812990317,3.3300519278741,3.29611265888338,3.39868438013452,3.21259610845153,3.38821853123985,3.3538090665838,3.02358425442622,3.31432151678745,3.39966641402194,3.14644989700772,#DIV/0!,3.20776003139402,2.05972407009116
3.35045262327778,3.33478656327224,3.67191231009019,3.21658927003414,3.27606287564455,3.28372275100235,3.1745454841515,3.35176493739102,3.28647131712495,3.41459638511673,3.49252968511569,3.3584563239673,3.27443979900462,3.3930267579436,3.23406443201668,3.43251615086167,3.38573053924042,3.09866346246912,3.29470065315039,3.38507419402759,3.15827813011617,#DIV/0!,3.29443753337002,2.04138559358203
